Order Number,Item,Pinyin,Frequency
17980,都 能 听见,dou1   neng2   ting1 jian4,5
18032,人 听见,ren2   ting1 jian4,5
18311,高兴 看见,gao1 xing4   kan4 jian4,5
18360,刚才 看见,gang1 cai2   kan4 jian4,5
18361,什么 也 看 不 见 了,shen2 me   ye3   kan4   bu4   jian4   le,5
18421,别人 看见,bie2 ren2   kan4 jian4,5
18635,我 亲眼 看见,wo3   qin1 yan3   kan4 jian4,5
18735,我 没有 看见,wo3   mei2 you3   kan4 jian4,5
18750,我 看见 了,wo3   kan4 jian4   le,5
18753,从来 没有 见 过,cong2 lai2   mei2 you3   jian4   guo4,5
18771,从没有 见 过,cong2 mei2 you3   jian4   guo4,5
18772,从没有 见,cong2 mei2 you3   jian4,5
18778,我 见 过 的 最,wo3   jian4   guo4   de   zui4,5
18811,又 听见 了,you4   ting1 jian4   le,5
19061,他 可以 听见,ta1   ke3 yi3   ting1 jian4,5
19084,只 看见,zhi3   kan4 jian4,5
19095,只 能 听见,zhi3   neng2   ting1 jian4,5
19378,上 看见,shang4   kan4 jian4,5
19456,听见 一 阵,ting1 jian4   yi1   zhen4,5
19464,听见 吗,ting1 jian4   ma,5
19468,听见 罗恩,ting1 jian4   luo2 en1,5
19472,听见 那,ting1 jian4   na4,5
19473,听见 远处,ting1 jian4   yuan3 chu4,5
19475,听见 那个,ting1 jian4   na4 ge,5
19488,是 我 见,shi4   wo3   jian4,5
19489,是 我 见 过 的,shi4   wo3   jian4   guo4   de,5
19490,是 我 见 过,shi4   wo3   jian4   guo4,5
19495,是 我 见 过 的 最,shi4   wo3   jian4   guo4   de   zui4,5
19832,一 看见 他,yi1   kan4 jian4   ta1,5
20067,没 见 过 她,mei2   jian4   guo4   ta1,5
20092,哈利 看见 他,ha1 li4   kan4 jian4   ta1,5
20093,哈利 看见 一 个,ha1 li4   kan4 jian4   yi1   ge4,5
20097,哈利 瞥见,ha1 li4   pie1 jian4,5
20328,也 不见 了,ye3   bu2 jian4   le,5
20342,也 不见,ye3   bu2 jian4,5
20530,也 没有 听见,ye3   mei2 you3   ting1 jian4,5
20537,也 没有 看见,ye3   mei2 you3   kan4 jian4,5
20709,以前 见 过,yi3 qian2   jian4   guo4,5
20710,以前 见,yi3 qian2   jian4,5
20791,仿佛 看见,fang3 fu2   kan4 jian4,5
21041,看见 他 那,kan4 jian4   ta1   na4,5
21042,看见 他 了,kan4 jian4   ta1   le,5
21043,看见 前面,kan4 jian4   qian2 mian4,5
21047,看见 弗雷德,kan4 jian4   fu2 lei2 de2,5
21048,看见 小,kan4 jian4   xiao3,5
21051,看见 罗恩 和,kan4 jian4   luo2 en1   he2,5
